Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_down_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2019-01-02,63.76,65.42,65.43,63.41,63.76,1300000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.76,0.00,0.00,0.00,False,False,63.76,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,Monthly invest,0.00,0.00,0.00,EQR,0.00
2019-01-03,64.16,63.67,65.06,63.67,64.16,1744700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.16,0.00,0.00,0.04,False,False,63.76,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,EQR,0.00
2019-01-04,64.56,64.33,65.20,64.16,64.56,1462500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.56,0.00,0.00,0.10,False,False,63.76,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,EQR,0.00
2019-01-07,65.10,64.77,65.56,64.66,65.10,1792200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.10,0.00,0.00,0.19,False,False,63.76,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,EQR,0.00
2019-01-08,66.32,65.33,66.41,65.19,66.32,2047900,0.00,0.00,64.78,0.00,0.00,0.00,0.00,66.32,0.00,0.00,0.35,False,False,63.76,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,EQR,0.00
2019-01-09,66.32,66.49,66.52,65.68,66.32,1119500,0.00,0.00,65.29,0.00,0.00,0.00,0.00,66.32,0.00,0.00,0.44,False,False,63.76,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,EQR,0.00
2019-01-10,67.41,66.55,67.55,66.12,67.41,1211900,0.00,0.00,65.94,0.00,0.00,0.00,0.00,67.41,0.00,0.00,0.57,False,False,63.76,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,EQR,0.00
2019-01-11,67.55,67.30,67.78,67.11,67.55,1606100,0.00,0.00,66.54,0.00,0.00,0.00,0.00,67.55,0.00,0.00,0.63,False,False,63.76,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,EQR,0.00
2019-01-14,67.63,67.27,67.91,66.96,67.63,1590400,0.00,0.00,67.05,0.00,0.00,0.00,0.00,67.63,0.00,0.00,0.64,False,False,63.76,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,EQR,0.00
2019-01-15,68.46,67.76,68.71,67.70,68.46,1354900,0.00,0.00,67.47,0.00,0.00,0.00,0.00,68.46,0.00,0.00,0.68,False,False,63.76,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,EQR,0.58
2019-01-16,69.08,68.33,69.19,67.80,69.08,1911000,0.00,0.00,68.03,0.00,0.00,0.00,0.00,69.08,0.00,0.00,0.72,False,False,63.76,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,EQR,0.69
2019-01-17,69.91,69.02,69.94,69.02,69.91,2684300,0.00,0.00,68.53,0.00,0.00,0.00,0.00,69.91,0.00,0.00,0.78,False,False,63.76,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,EQR,1.07
2019-01-18,70.12,70.17,70.32,69.50,70.12,1741900,0.00,0.00,69.04,0.00,0.00,0.00,0.00,70.12,0.00,0.00,0.77,False,False,63.76,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,EQR,1.75
2019-01-22,70.40,70.08,70.43,69.64,70.40,1858000,0.00,0.00,69.59,0.00,0.00,0.00,0.00,70.40,0.00,0.00,0.74,False,False,63.76,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,EQR,1.07
2019-01-23,70.34,70.14,70.60,69.95,70.34,2299100,0.00,0.00,69.97,0.00,0.00,0.00,0.00,70.40,0.00,0.00,0.66,False,False,63.76,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,98.53,0.00,0.00,EQR,1.14
2019-01-24,70.35,70.32,70.58,69.61,70.35,919900,0.00,0.00,70.22,0.00,0.00,0.00,0.00,70.40,0.00,0.00,0.56,False,False,63.76,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,98.53,0.00,0.00,EQR,1.19
2019-01-25,70.67,70.47,70.88,70.29,70.67,2190700,0.00,0.00,70.38,0.00,0.00,0.00,0.00,70.67,0.00,0.00,0.48,False,False,63.76,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,98.65,0.00,0.00,EQR,1.62
2019-01-28,71.72,70.38,71.73,70.38,71.72,1647200,0.00,0.00,70.70,0.00,0.00,0.00,0.00,71.72,0.00,0.00,0.48,False,False,63.76,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,sell 30% ,98.96,0.00,0.00,EQR,1.23
2019-01-29,72.37,71.43,72.38,71.43,72.37,1966700,0.00,0.00,71.09,0.00,0.00,0.00,0.00,72.37,0.00,0.00,0.49,False,False,63.76,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,99.10,0.00,0.00,EQR,1.14
2019-01-30,72.00,72.09,72.68,71.61,72.00,2494600,73.67,57.89,71.42,68.41,0.00,0.00,0.00,72.37,0.00,0.00,0.41,True,False,63.76,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,91.70,0.00,0.00,EQR,2.22
2019-01-31,72.56,71.40,72.67,71.00,72.56,2403900,73.95,58.66,71.86,68.85,0.00,0.00,0.00,72.56,0.00,0.00,0.37,True,False,63.76,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,92.60,0.00,0.00,EQR,2.79
2019-02-01,72.02,72.79,72.94,70.78,72.02,1528400,74.04,59.66,72.13,69.24,0.00,0.00,0.00,72.56,0.00,0.00,0.25,True,False,63.76,32000000.00,0,16083580.66,15916419.34,170.00,0.00,32000000,week +buy 50% Monthly invest,83.22,93.62,0.00,EQR,2.76
2019-02-04,72.79,71.62,72.81,71.41,72.79,1518800,74.18,60.62,72.35,69.66,0.00,0.00,0.00,72.79,0.00,0.00,0.21,True,False,63.76,32170170.88,0,16083580.66,16086590.22,170.00,0.53,32000000,,85.48,95.46,0.00,EQR,3.25
2019-02-05,72.95,72.33,73.00,71.83,72.95,1334100,74.27,61.60,72.46,70.05,0.00,0.00,0.00,72.95,0.00,0.00,0.16,True,False,63.76,32205530.00,0,16083580.66,16121949.34,170.00,0.64,32000000,,85.90,95.69,0.00,EQR,3.55
2019-02-06,73.00,72.82,73.01,72.44,73.00,1192300,74.43,62.30,72.66,70.38,0.00,0.00,0.00,73.00,0.00,0.00,0.10,True,False,63.76,32216580.66,0,16083580.66,16133000.00,170.00,0.68,32000000,,86.04,99.14,0.00,EQR,3.46
2019-02-07,73.54,72.86,73.63,72.46,73.54,1470000,74.55,63.12,72.86,70.74,0.00,0.00,0.00,73.54,100.00,0.00,0.08,True,False,63.76,32335920.88,0,16083580.66,16252340.22,170.00,1.05,32000000,,87.46,99.34,0.00,EQR,2.62
2019-02-08,73.44,73.29,73.84,73.16,73.44,1695300,74.70,63.73,73.14,71.05,0.00,0.00,0.00,73.54,100.00,0.00,0.03,True,False,63.76,32313821.11,0,16083580.66,16230240.44,170.00,0.98,32000000,,85.72,97.62,0.00,EQR,2.74
2019-02-11,73.46,73.48,73.85,73.19,73.46,1587600,74.77,64.48,73.28,71.34,0.00,0.00,0.00,73.54,100.00,0.00,-0.03,True,False,63.76,32318240.44,0,8061748.77,24256491.67,254.00,0.99,32000000,week +buy 50% ,85.78,95.78,0.00,EQR,2.79
2019-02-12,72.54,73.40,73.40,72.36,72.54,2018300,74.59,65.57,73.20,71.59,0.00,0.00,0.00,73.54,96.00,0.00,-0.17,True,False,63.76,32014457.10,0,8061748.77,23952708.33,254.00,0.05,32000000,,70.81,89.08,0.00,EQR,4.05
2019-02-13,73.29,72.28,73.37,72.13,73.29,1246800,74.56,66.37,73.25,71.83,0.00,0.00,0.00,73.54,92.00,0.00,-0.21,True,False,63.76,32262107.10,0,8061748.77,24200358.33,254.00,0.82,32000000,,74.69,87.93,0.00,EQR,4.34
2019-02-14,73.12,73.36,73.47,72.83,73.12,1037100,74.50,67.09,73.17,72.03,0.00,0.00,0.00,73.54,88.00,0.00,-0.26,True,False,63.76,32205973.76,0,8061748.77,24144224.99,254.00,0.64,32000000,,72.35,84.78,93.84,EQR,4.13
2019-02-15,73.21,73.72,73.74,72.97,73.21,1968900,74.51,67.56,73.12,72.19,0.00,0.00,0.00,73.54,84.00,0.00,-0.30,True,False,63.76,32235690.44,0,8061748.77,24173941.67,254.00,0.74,32000000,,72.83,86.97,93.18,EQR,5.21
2019-02-19,73.53,73.07,73.58,73.04,73.53,1393500,74.55,68.00,73.14,72.36,0.00,0.00,0.00,73.54,80.00,4.00,-0.30,True,False,63.76,32341354.44,0,8061748.77,24279605.67,254.00,1.07,32000000,,74.55,87.54,92.39,EQR,5.38
2019-02-20,72.68,73.42,73.45,71.87,72.68,1888900,74.47,68.50,73.17,72.48,0.00,0.00,0.00,73.54,76.00,0.00,-0.38,True,False,63.76,32060684.77,0,8061748.77,23998936.00,254.00,0.19,32000000,,63.15,83.38,91.15,EQR,5.61
2019-02-21,73.86,72.28,73.90,72.06,73.86,1487600,74.47,69.02,73.28,72.65,0.00,0.00,0.00,73.86,100.00,0.00,-0.33,True,False,63.76,32450321.10,0,8061748.77,24388572.33,254.00,1.41,32000000,,70.00,87.98,90.04,EQR,5.25
2019-02-22,74.23,74.00,74.43,73.56,74.23,1395400,74.45,69.64,73.50,72.85,0.00,0.00,0.00,74.23,100.00,0.00,-0.27,True,False,63.76,32572495.76,0,8061748.77,24510746.99,254.00,1.79,32000000,,71.78,88.88,88.99,EQR,5.85
2019-02-25,73.50,74.37,74.46,73.40,73.50,1292000,74.27,70.43,73.56,72.99,0.00,0.00,0.00,74.23,100.00,0.00,-0.30,True,False,63.76,32331448.77,0,4048648.77,28282800.00,296.00,1.04,32000000,week +buy 50% ,63.77,90.24,88.25,EQR,5.99
2019-02-26,73.72,73.73,73.90,73.23,73.72,1004800,74.26,70.74,73.60,73.09,0.00,0.00,0.00,74.23,96.00,0.00,-0.30,True,False,63.76,32416105.16,0,4048648.77,28367456.38,296.00,1.30,32000000,,65.03,83.84,87.06,EQR,5.92
2019-02-27,73.33,73.27,73.64,72.87,73.33,1123100,74.27,70.88,73.73,73.14,0.00,0.00,0.00,74.23,92.00,8.00,-0.34,True,False,63.76,32266033.54,0,4048648.77,28217384.77,296.00,0.83,32000000,,60.97,75.22,85.68,EQR,5.87
2019-02-28,73.69,73.24,74.68,73.06,73.69,2830700,74.25,71.17,73.69,73.22,0.00,0.00,0.00,74.23,100.00,4.00,-0.34,True,False,63.76,32404561.54,0,4048648.77,28355912.77,296.00,1.26,32000000,,63.25,74.60,84.34,EQR,5.64
2019-03-01,73.50,73.65,73.68,72.64,73.50,1374700,74.25,71.30,73.55,73.27,0.00,0.00,0.00,74.23,96.00,0.00,-0.35,True,False,63.76,33331448.77,0,2564348.77,30767100.00,322.00,1.00,33000000,week +buy 50% Monthly invest,61.21,71.22,82.99,EQR,6.13
2019-03-04,73.98,73.72,74.12,73.21,73.98,1805200,74.22,71.67,73.64,73.37,0.00,0.00,0.00,74.23,92.00,0.00,-0.31,True,False,63.76,33532378.03,0,1314086.72,32218291.31,335.00,1.61,33000000,week +buy 50% ,64.34,74.32,81.72,EQR,5.76
2019-03-05,73.93,73.92,74.46,73.83,73.93,1278600,74.26,71.75,73.69,73.43,0.00,0.00,0.00,74.23,88.00,0.00,-0.29,True,False,63.76,33510601.72,0,737432.72,32773169.00,341.00,1.55,33000000,week +buy 50% ,63.76,74.01,80.37,EQR,5.64
2019-03-06,73.55,74.01,74.18,73.53,73.55,1065000,74.26,71.84,73.73,73.46,0.00,0.00,0.00,74.23,84.00,12.00,-0.31,True,False,63.76,33342149.05,0,450587.71,32891561.34,344.00,1.04,33000000,week +buy 50% ,59.41,70.69,79.10,EQR,4.98
2019-03-07,73.43,73.66,74.20,73.17,73.43,1422000,74.26,71.91,73.68,73.48,0.00,0.00,0.00,74.23,80.00,8.00,-0.33,True,False,63.76,33288483.71,0,259669.71,33028814.00,346.00,0.87,33000000,week +buy 50% ,58.06,63.00,76.60,EQR,4.15
